Unnamed: 0,job_title,job_type,experience_level,location,salary_currency,salary,salary_normalized,PCA_Component_1,PCA_Component_2
579,Data analyst,Full Time,Senior,Medellín,USD,63000,0.16666666666666666,0.4620855591885986,-0.054269473065931405
580,Data analyst,Full Time,Senior,Berlin,USD,63000,0.16666666666666666,0.4700463004756046,-0.06785562144728495
581,Data analyst,Full Time,Senior,Campinas,USD,63000,0.16666666666666666,0.4641317191224026,-0.054916726097878274
584,Data analyst,Full Time,Mid,London,USD,51000,0.10606060606060605,-0.93587968739717,-0.3511548512578773
585,Data analyst,Full Time,Mid,Charlotte,USD,51000,0.10606060606060605,-0.930156406202076,-0.2868788499740898
586,Data analyst,Full Time,Senior,Campinas,USD,63000,0.16666666666666666,0.4641317191224026,-0.054916726097878274
589,Data analyst,Full Time,Senior,Tel-Aviv,USD,63000,0.16666666666666666,0.4620855591885986,-0.054269473065931356
590,Data analyst,Full Time,Mid,Cape Town,USD,51000,0.10606060606060605,-0.9332626552478889,-0.2847854090170878
591,Data analyst,Full Time,Senior,San Francisco,USD,104000,0.3737373737373738,0.528047272952277,-0.09156509074401409
592,Data analyst,Full Time,Senior,Brazil - Remote,USD,63000,0.16666666666666666,0.4600374618720363,-0.05596200459702276
593,Data analyst,Full Time,Mid,Newbury,GBP,45000,0.07575757575757577,-0.9333401355945203,-0.2835756862024839
596,Data analyst,Full Time,Entry,Boulogne-Billancourt,USD,30000,0.0,-0.43651423777322035,1.0201913414307102
598,Data analyst,Full Time,Senior,Brazil,USD,63000,0.16666666666666666,0.46208555918859867,-0.05426947306593067
600,Data analyst,Full Time,Entry,Paris or Remote from France,USD,30000,0.0,-0.4344524650579261,1.0218385702784112
603,Data analyst,Full Time,Senior,Remote job,USD,63000,0.16666666666666666,0.46317983565962556,-0.05114744865102394
604,Data analyst,Full Time,Mid,Brussels,USD,51000,0.10606060606060605,-0.9312135845059843,-0.2888821892483044
606,Data analyst,Full Time,Mid,Stanford,USD,51000,0.10606060606060605,-0.930156406202076,-0.2868788499740899
608,Data analyst,Full Time,Mid,Sector 62,USD,51000,0.10606060606060605,-0.930156406202076,-0.2868788499740902
609,Data analyst,Full Time,Senior,Mount Laurel Township,USD,63000,0.16666666666666666,0.4620855591885986,-0.05426947306593078
610,Data analyst,Full Time,Senior,Manila,USD,63000,0.16666666666666666,0.4620855591885986,-0.05426947306593094
611,Data analyst,Full Time,Senior,Bangkok,USD,63000,0.16666666666666666,0.47281458045967606,-0.07758169783923338
612,Data analyst,Full Time,Senior,United States,USD,63000,0.16666666666666666,0.4841317485561915,-0.060978433313377996
613,Data analyst,Full Time,Senior,Stuttgart,USD,63000,0.16666666666666666,0.4591715610988733,-0.03805278329235931
615,Data analyst,Full Time,Mid,Denver,USD,51000,0.10606060606060605,-0.9290593061161677,-0.2874389880564242
616,Data analyst,Full Time,Senior,London,USD,63000,0.16666666666666666,0.45330012563194366,-0.11990821951134331
619,Data analyst,Full Time,Senior,Sydney,USD,63000,0.16666666666666666,0.4610005155525634,-0.06116383077233227
620,Data analyst,Full Time,Entry,Barcelona,USD,30000,0.0,-0.44595626482180506,1.0234222681163492
622,Data analyst,Full Time,Entry,Katowice,USD,30000,0.0,-0.43643680436011545,1.0281983296621784
625,Data analyst,Full Time,Senior,Montreal,USD,63000,0.16666666666666666,0.4673186624320233,-0.05001690426357928
627,Data analyst,Full Time,Mid,London,USD,51000,0.10606060606060605,-0.93587968739717,-0.3511548512578773
628,Data analyst,Full Time,Senior,Remote job,USD,63000,0.16666666666666666,0.46317983565962556,-0.05114744865102394
629,Data analyst,Full Time,Senior,East Windsor,USD,63000,0.16666666666666666,0.46516160961467157,-0.05524617704539576
631,Data analyst,Full Time,Senior,São Paulo,USD,76000,0.23232323232323235,0.4730554402436005,-0.06262846833479677
632,Data analyst,Full Time,Senior,Iași,USD,63000,0.16666666666666666,0.46310637901071733,-0.054591181124878485
633,Data analyst,Full Time,Senior,Chantilly,USD,119000,0.4494949494949495,0.4928271792975044,-0.08543800229953182
635,Data analyst,Full Time,Senior,Makati,USD,63000,0.16666666666666666,0.46410827435991736,-0.054851451341502225
636,Data analyst,Full Time,Senior,Remote - United States,USD,63000,0.16666666666666666,0.46946952988463647,-0.05700816663343669
637,Data analyst,Full Time,Entry,Stuttgart,USD,30000,0.0,-0.43641464015221615,1.0320496526304035
